Citation	Subject	Subject Label	Predicate	Object	Object Label	Qualifier	Subject Qualifier	Subject Extension	Object Extension	Count
34435331	neuropsychiatric evaluation using Neuropsychiatric Inventory (NPI) battery		TREATS	elation		MONDO:0010200				1
34435331	neuropsychiatric evaluation		TREATS	irritability		Wilson Disease		Neuropsychiatric Inventory (NPI) battery		1
34435331	Cranial MRI		TREATS	HP:0000739	anxiety	MONDO:0010200				1
34435331	neuropsychiatric evaluation		TREATS	depression		Wilson Disease		Neuropsychiatric Inventory (NPI) battery		1
34435331	Cranial MRI		TREATS	HP:0000741	apathy	MONDO:0010200				1
34435331	neuropsychiatric evaluation		TREATS	night time abnormal behavior		MONDO:0010200	using	Neuropsychiatric Inventory (NPI) battery		1
34435331	neuropsychiatric evaluation		TREATS	aberrant motor behavior		MONDO:0010200	using	Neuropsychiatric Inventory (NPI) battery		1
34435331	neuropsychiatric evaluation		TREATS	HP:0000746	delusions	MONDO:0010200		Neuropsychiatric Inventory (NPI) battery		1
34435331	neuropsychiatric evaluation using Neuropsychiatric Inventory (NPI) battery		TREATS	HP:0000738	hallucination	MONDO:0010200				1
33785637	Testing		PREVENTS	misdiagnosis		MONDO:0013209		autoimmune hepatitis	NAFLD	1
33785637	Testing for Wilson disease		PREVENTS	misdiagnosis		MONDO:0013209				1
33785637	Testing for viral hepatitis B and C		PREVENTS	misdiagnosis		NAFLD		viral hepatitis B and C testing		1
33785637	Testing		PREVENTS	Misdiagnosis		NAFLD		thyroid dysfunction		1
33785637	Testing for celiac disease		PREVENTS	misdiagnosis		MONDO:0013209				1
33785637	Testing for alpha-1 antitrypsin deficiency		PREVENTS	misdiagnosis		MONDO:0013209		alpha-1 antitrypsin		1
33785637	Testing for hemochromatosis		PREVENTS	misdiagnosis		MONDO:0013209				1
33785637	Liver biopsy		TREATS	Elevated serum aminotransferases		NAFLD	NA	NA	NA	1
33785637	MAXO:0000376	Liver biopsy	TREATS	HP:0001397	Hepatic steatosis	MONDO:0013209				1
32401363	transient elastography		TREATS	biochemical abnormality		MONDO:0010200				1
32401363	2-dimensional (2D) shear wave elastography		TREATS	biochemical abnormality		MONDO:0010200				1
32401363	calculation of aspartate transaminase-to-platelet ratio index (APRI)		TREATS	biochemical abnormality		MONDO:0010200				1
32401363	calculation of Fibrosis-4 (FIB-4) score		TREATS	biochemical abnormality		Wilson Disease		Fibrosis-4 (FIB-4) score		1
32401363	combining serologic markers with US elastography		TREATS	biochemical abnormality		MONDO:0010200		serologic markers, US elastography		1
32401363	transient elastography		TREATS	altered hepatic morphologic characteristics		Wilson Disease		transient elastography	altered hepatic morphologic characteristics	1
32401363	2-dimensional (2D) shear wave elastography		TREATS	altered hepatic morphologic characteristics		Wilson Disease		2-dimensional (2D) shear wave elastography		1
32401363	calculation of aspartate transaminase-to-platelet ratio index (APRI)		TREATS	altered hepatic morphologic characteristics		MONDO:0010200				1
32401363	calculation of Fibrosis-4 (FIB-4) score		TREATS	altered hepatic morphologic characteristics		MONDO:0010200				1
32401363	combining serologic markers with US elastography		TREATS	altered hepatic morphologic characteristics		MONDO:0010200		serologic markers with US elastography		1
32401363	transient elastography		TREATS	compensated liver cirrhosis		MONDO:0010200				1
32401363	2-dimensional (2D) shear wave elastography		TREATS	liver cirrhosis		Wilson Disease		2-dimensional (2D) shear wave elastography	compensated	1
32401363	calculation of aspartate transaminase-to-platelet ratio index (APRI)		TREATS	compensated liver cirrhosis		Wilson Disease		aspartate transaminase-to-platelet ratio index (APRI)		1
32401363	calculation		TREATS	compensated liver cirrhosis		Wilson Disease		Fibrosis-4 (FIB-4) score		1
32401363	combining serologic markers with US elastography		TREATS	compensated liver cirrhosis		MONDO:0010200		US elastography		1
31222986	Switching D-penicillamine to trientine		PREVENTS	recurrence		ANCA-associated Vasculitis		trientine		1
31222986	Plasmapheresis		TREATS	pulmonary hemorrhage		ANCA-associated Vasculitis			diffuse	1
31222986	MAXO:0001298	therapy	TREATS	HP:0040223	pulmonary hemorrhage	MONDO:0012105		CHEBI:24261	diffuse	1
31222986	administration		TREATS	HP:0000790	hematuria	MONDO:0012105		CHEBI:4027	microscopic	1
31222986	administration		TREATS	HP:0000093	Proteinuria	MONDO:0012105		CHEBI:8764		1
31899725	MAXO:0000127	genetic testing	PREVENTS	asymptomatic		MONDO:0010200				1
31899725	evidence-based management		TREATS	asymptomatic		MONDO:0010200				1
31899725	algorithmic approach to management		TREATS	asymptomatic		MONDO:0010200				1
38081365	Treatment		TREATS	copper accumulation in the liver		MONDO:0010200		Bis-choline tetrathiomolybdate		1
38081365	Treatment		TREATS	copper accumulation in the brain		MONDO:0010200		Bis-choline tetrathiomolybdate		1
38081365	Oral administration		PREVENTS	copper accumulation in the liver		healthy volunteers		64Cu		1
38081365	Intravenous dosing		PREVENTS	copper accumulation		MONDO:0010200		64Cu		1
28435998	MAXO:0000376	liver biopsy	TREATS	progressive abdominal distension		MONDO:0010200				1
28435998	MAXO:0000376	liver biopsy	TREATS	HP:0000952	jaundice	MONDO:0010200				1
28435998	gene studies		TREATS	HP:0000952	jaundice	MONDO:0010200	with D-pencillamine	D-pencillamine		1
28435998	gene studies		TREATS	progressive abdominal distension		MONDO:0010200				1
33159804	Serum ceruloplasmin determination		PREVENTS	evolution of Wilson disease		Wilson disease		ceruloplasmin		1
33159804	Genetic screening		PREVENTS	evolution of Wilson disease		MONDO:0010200				1
33159804	Population screening		PREVENTS	evolution of Wilson disease		MONDO:0010200				1
28284465	Neurological evaluation		TREATS	Compromised liver function		Neurological disorders in liver transplant candidates				1
28284465	Pre-transplant neurological assessment		TREATS	Systemic inflammation		Neurological disorders in liver transplant candidates				1
28284465	Biochemical diagnostic tools		TREATS	Brain damage		Neurological disorders in liver transplant candidates		Biochemical diagnostic tools		1
28284465	Neurophysiological diagnostic tools		TREATS	HP:0002480	hepatic encephalopathy	Neurological disorders in liver transplant candidates				1
28284465	Neuropsychological diagnostic tools		TREATS	Diffuse cerebral edema		Neurological disorders in liver transplant candidates				1
28284465	Neuroimaging diagnostic tools		TREATS	Acquired hepatocerebral degeneration		Neurological disorders in liver transplant candidates		Neuroimaging diagnostic tools		1
31276461	Scheimpflug-based tomography		TREATS	HP:0200032	Kayser-Fleischer rings	MONDO:0010200				1
31276461	MAXO:0000973	slit-lamp examination	TREATS	HP:0200032	Kayser-Fleischer rings	MONDO:0010200				1
31276461	densitometry analysis		TREATS	Kayser-Fleischer rings		Wilson disease				1
31276461	ImageJ analysis		TREATS	HP:0200032	Kayser-Fleischer rings	MONDO:0010200				1
31276461	ImageJ analysis		MONITORS	disease progression		MONDO:0010200				1
29325220	liver transplant		TREATS	HP:0001919	acute kidney injury	acute-on-chronic liver failure				1
29325220	higher baseline bilirubin		INDICATES	HP:0001919	acute kidney injury	acute-on-chronic liver failure				1
29325220	higher international normalized ratio		INDICATES	acute kidney injury		acute-on-chronic liver failure				1
29325220	presence of systemic inflammatory response syndrome		INDICATES	HP:0001919	acute kidney injury	acute-on-chronic liver failure				1
29325220	presence of spontaneous bacterial peritonitis		INDICATES	HP:0001919	acute kidney injury	acute-on-chronic liver failure				1
29325220	death		RESULTS FROM	acute kidney injury		acute-on-chronic liver failure				1
36422847	Plugged percutaneous liver biopsy		TREATS	inadequate coiling causing mild hemoperitoneum		Percutaneous liver biopsy complications		Tru-cut needle and coils		1
36422847	ultrasonography (USG) guidance		TREATS	arterioportal fistula		Percutaneous liver biopsy complications				1
36422847	ultrasonography (USG) guidance		TREATS	HP:0002107	pneumothorax	Percutaneous liver biopsy complications				1
36422847	repeat study		TREATS	Percutaneous liver biopsy complications		suspected underlying liver disease				1
36422847	histopathological examination		TREATS	Percutaneous liver biopsy complications		MONDO:0016264				1
36422847	histopathological examination		TREATS	cirrhotic changes		Percutaneous liver biopsy complications				1
36422847	histopathological examination		TREATS	HP:0025322	veno-occlusive disease	Percutaneous liver biopsy complications				1
36422847	histopathological examination		TREATS	cholestatic disease		Percutaneous liver biopsy complications				1
36422847	histopathological examination		TREATS	Percutaneous liver biopsy complications		MONDO:0010200				1
28495941	Measurement of the MR Parkinsonism index and its indices using the 3D BRAVO T1 sequence		TREATS	Pontomesencephalic involvement		Wilson Disease		MR Parkinsonism index		1
28495941	Measurement of the MR Parkinsonism index and its indices using the 3D BRAVO T1 sequence		TREATS	Postural reflex abnormality		MONDO:0010200				1
28495941	Measurement of the MR Parkinsonism index and its indices using the 3D BRAVO T1 sequence		TREATS	Midbrain atrophy		MONDO:0010200				1
28495941	Measurement of the MR Parkinsonism index and its indices		TREATS	Neurologic severity		MONDO:0010200		3D BRAVO T1 sequence		1
28495941	Measurement of the MR Parkinsonism index and its indices		TREATS	Abnormal postural reflex		Wilson Disease		3D BRAVO T1 sequence		1
28433114	liver disease screening		PREVENTS	HP:0200120	chronic active hepatitis	MONDO:0010200				1
28433114	liver disease screening		PREVENTS	end-stage liver disease with cirrhosis		Wilson disease				1
28433114	liver disease screening		PREVENTS	HP:0006554	Acute Liver Failure	MONDO:0010200				1
28433114	family screening		PREVENTS	HP:0200120	chronic active hepatitis	MONDO:0010200				1
28433114	family screening		PREVENTS	end-stage liver disease		Wilson disease		family screening	with cirrhosis	1
28433114	family screening		PREVENTS	HP:0006554	Acute Liver Failure	MONDO:0010200	N/A	N/A	N/A	1
28433114	routine laboratory testing		PREVENTS	HP:0200120	chronic active hepatitis	MONDO:0010200				1
28433114	routine laboratory testing		PREVENTS	end-stage liver disease with cirrhosis		MONDO:0010200				1
28433114	routine laboratory testing		PREVENTS	HP:0006554	Acute Liver Failure	MONDO:0010200				1
28433114	initiation of appropriate therapy		TREATS	biliary copper excretion		MONDO:0010200		appropriate therapy		1
28433114	initiation of appropriate therapy		TREATS	pathologic copper accumulation		Wilson disease		appropriate therapy	pathologic copper accumulation	1
28433114	initiation of appropriate therapy		TREATS	cellular damage		Wilson disease		appropriate therapy		1
28433114	initiation of appropriate therapy		TREATS	HP:0200120	chronic active hepatitis	MONDO:0010200				1
28433114	initiation of appropriate therapy		TREATS	end-stage liver disease with cirrhosis		MONDO:0010200				1
28433114	initiation of appropriate therapy		TREATS	HP:0006554	Acute Liver Failure	MONDO:0010200				1
28433114	initiation of appropriate therapy		PREVENTS	HP:0002896	liver cancer	MONDO:0010200				1
32398360	Liver transplant		TREATS	neurologic Wilson disease						1
29979436	Familial screening		PREVENTS	No clinical symptoms		Wilson disease				1
29979436	MAXO:0000527	Physical examination	PREVENTS	No clinical symptoms		MONDO:0010200				1
29979436	K-F rings check		PREVENTS	No clinical symptoms		Wilson disease		K-F rings check	No clinical symptoms	1
29979436	MAXO:0010200	Abdominal ultrasonography (Abdl Ur)	PREVENTS	No clinical symptoms		MONDO:0010200				1
29979436	Cranial magnetic resonance imaging		PREVENTS	No clinical symptoms		Wilson disease		MRI		1
29979436	Serum ceruloplasmin test		TREATS	HP:0010837	Decreased serum ceruloplasmin	MONDO:0010200	with Ceruloplasmin	Ceruloplasmin		1
29979436	Serum copper test		TREATS	Decreased serum copper		MONDO:0010200	with Copper	CHEBI:28694		1
29979436	24-hour urine copper test		TREATS	Increased urine copper		Wilson disease	null	null	null	1
29979436	Blood alanine transaminase (ALT) test		TREATS	Liver function abnormalities		MONDO:0010200	with Alanine transaminase	Alanine transaminase		1
29979436	Aspartate transaminase (AST) test		TREATS	Liver function abnormalities		MONDO:0010200	with Aspartate transaminase	Aspartate transaminase		1
29979436	ATP7B gene sequencing		TREATS	Compound heterozygous mutations		MONDO:0010200		ATP7B gene sequencing	Compound heterozygous mutations	1
29979436	MAXO:0000127	Genetic analysis	PREVENTS	No clinical symptoms		MONDO:0010200				1
29381936	Detailed physical examination		TREATS	Isolated disabling premature osteoarthritis		MONDO:0010200				1
29381936	Special biochemical test		TREATS	Isolated disabling premature osteoarthritis		Wilson disease		Special biochemical test		1
29381936	Genotyping		TREATS	Isolated disabling premature osteoarthritis		MONDO:0010200		CHEBI:28787		1
36343759	injection		TREATS	lower limb dystonia		MONDO:0010200		CHEBI:3160		1
36343759	Clinical scales evaluation		ASSESSES	lower limb dystonia		MONDO:0010200				1
36343759	Surface electromyography (EMG)		ASSESSES	lower limb dystonia		MONDO:0010200				1
36343759	Gait analysis		ASSESSES	lower limb dystonia		MONDO:0010200				1
28602929	MAXO:0000127	Genetic analysis	TREATS	Hereditary Multiple Cerebral Cavernous Malformations						1
38171926	Liver-directed gene therapy		TREATS	inherited metabolic liver diseases				gene therapy		1
38171926	Gene editing		TREATS	inherited metabolic liver diseases						1
38171926	Viral gene therapy		TREATS	inherited metabolic liver diseases						1
38171926	Nonviral gene therapy		TREATS	inherited metabolic liver diseases			Nonviral	gene therapy	inherited metabolic liver diseases	1
31421978	MAXO:0000376	liver biopsy	TREATS	hepatic manifestations		MONDO:0010200				1
31421978	genetic testing and sequencing		PREVENTS	misdiagnosis		MONDO:0010200				1
31421978	MAXO:0000376	liver biopsy	TREATS	abnormal liver tests		MONDO:0010200				1
31421978	MAXO:0000376	liver biopsy	TREATS	HP:0200123	chronic hepatitis	MONDO:0010200				1
31421978	MAXO:0000376	liver biopsy	TREATS	HP:0001397	steatosis	MONDO:0010200	with copper staining	copper staining		1
31421978	MAXO:0000376	liver biopsy	TREATS	steatohepatitis		MONDO:0010200	with copper staining	copper staining		1
29961769	Early diagnosis		PREVENTS	worsening of condition		Treatable Inherited Disorders (TIDs)				1
29961769	Genomic studies		TREATS	lack of ethnicity-specific data		Treatable Inherited Disorders (TIDs)		Genomic studies		1
29961769	Exome/genome sequencing		TREATS	unidentified genetic variants		Treatable Inherited Disorders (TIDs)				1
29961769	Disease causing variants analysis		TREATS	undiagnosed genetic conditions		Treatable Inherited Disorders (TIDs)				1
36524887	Orthotopic liver transplant		TREATS	neurological symptoms		MONDO:0010200				1
36524887	Evaluation with neurological scoring systems		PREVENTS	neurological symptoms		MONDO:0010200				1
33057522	measuring the 65Cu/63Cu ratios		PREVENTS	undiagnosed Wilson disease		MONDO:0010200				1
33057522	treatment with d-penicillamine		TREATS	accumulation of Cu in the liver		MONDO:0010200		CHEBI:7959		1
33057522	treatment		TREATS	accumulation of Cu in the liver		MONDO:0010200		CHEBI:39501		1
33057522	measuring the Cu concentrations		TREATS	undiagnosed Wilson disease		MONDO:0010200		Cu concentrations		1
30836904	Liver transplant		TREATS	HP:0100626	End-stage liver diseases	MONDO:0017014				1
30836904	Liver transplant		TREATS	HP:0000952	jaundice	MONDO:0100193				1
30836904	Liver transplant		TREATS	HP:0001541	Ascites	MONDO:0100193				1
30836904	Liver transplant		TREATS	HP:0002040	Esophageal varices	MONDO:0100193				1
31884064	MAXO:0001175	liver transplantation	TREATS	Wilson Disease (WD)						1
31884064	Dynamic liver CT examination		TREATS	contour irregularity		MONDO:0010200		Dynamic liver CT examination		1
31884064	Dynamic liver CT examination		TREATS	hepatic dysmorphia		MONDO:0010200				1
31884064	Dynamic liver CT examination		TREATS	periportal thickening		MONDO:0010200				1
31884064	Dynamic liver CT examination		TREATS	HP:0001081	Cholelithiasis	MONDO:0010200				1
31884064	Dynamic liver CT examination		TREATS	splenomegaly		MONDO:0010200		Dynamic liver CT examination		1
31884064	Dynamic liver CT examination		TREATS	lymphadenopathy		MONDO:0010200				1
31884064	Dynamic liver CT examination		TREATS	portosystemic shunting		MONDO:0010200				1
31884064	Dynamic liver CT examination		TREATS	hyperdense nodules		MONDO:0010200				1
31884064	Dynamic liver CT examination		TREATS	honeycomb pattern		MONDO:0010200				1
31884064	Dynamic liver CT examination		TREATS	hypertrophy of caudate lobe		MONDO:0010200		Dynamic liver CT examination	hypertrophy of caudate lobe	1
31897936	infrared videooculography		TREATS	prolonged latencies of horizontal prosaccades		MONDO:0010200		infrared videooculography		1
31897936	infrared videooculography		TREATS	hypometry of both horizontal and vertical prosaccades		MONDO:0010200				1
31897936	infrared videooculography		TREATS	prolonged latency of both horizontal and vertical antisaccades		MONDO:0010200				1
31897936	infrared videooculography		TREATS	increased error rate of vertical antisaccades		MONDO:0010200				1
31897936	MRI		TREATS	HP:0007366	brainstem atrophy	MONDO:0010200				1
31897936	treatment		TREATS	Wilson disease		MONDO:0010200		anti-copper		1
33754827	long-term anti-copper treatment		TREATS	HP:0012444	brain atrophy	MONDO:0010200	long-term	anti-copper treatment		1
33754827	long-term anti-copper treatment		TREATS	cerebral iron accumulation		MONDO:0010200	long-term	anti-copper treatment		1
37074913	cryoelectron microscopy (cryo-EM) structures analysis		TREATS	Wilson disease				cryoelectron microscopy		1
37074913	development of therapeutics		TREATS	Wilson disease			with copper	CHEBI:28694		1
37634880	pre-symptomatic screening		PREVENTS	HP:0006554	acute liver failure	MONDO:0010200				1
37634880	genetic newborn screening		PREVENTS	elevated aminotransferase levels		Wilson disease		genetic newborn screening		1
37634880	early treatment		TREATS	extremely low serum ceruloplasmin level		MONDO:0010200				1
29806946	Assessment of non-ceruloplasmin-bound copper (NCC) levels in blood		TREATS	Excess toxic copper accumulation		MONDO:0010200		non-ceruloplasmin-bound copper (NCC)		1
29806946	Oral administration		TREATS	Excess toxic copper accumulation		MONDO:0010200	with WTX101	WTX101		1
29806946	Lowering NCC levels		TREATS	Excess toxic copper accumulation		MONDO:0010200		WTX101		1
29806946	Improved neurological status		TREATS	Severe and life-threatening symptoms		MONDO:0010200	with WTX101	WTX101		1
29806946	Reduced disability		TREATS	symptoms		MONDO:0010200		WTX101	Severe and life-threatening	1
29806946	Stable liver function		PREVENTS	Severe and life-threatening symptoms		MONDO:0010200	with WTX101	WTX101		1
29806946	Biliary copper excretion		TREATS	Excess toxic copper accumulation		MONDO:0010200	with WTX101	WTX101		1
29715505	copper		TREATS	dose-dependent reduced capacity to produce ATP		MONDO:0010200		CHEBI:28694		1
29715505	TREATS		TREATS	increased production of reactive oxygen species		MONDO:0010200		CHEBI:28694		1
33181595	Visual evoked potentials (VEP) assessment		TREATS	Abnormal evoked responses		MONDO:0010200				1
33181595	Brainstem auditory evoked potentials (BAEP) assessment		TREATS	Abnormal evoked responses		MONDO:0010200				1
33181595	Visual evoked potentials (VEP) assessment		TREATS	Prolongation		Wilson disease		VEP	of the latencies of the III and V waves	1
33181595	Brainstem auditory evoked potentials (BAEP) assessment		TREATS	Prolongation of the latencies of the III and V waves		MONDO:0010200	none	none	none	1
33181595	Visual evoked potentials (VEP) assessment		TREATS	Abnormal VEP		MONDO:0010200				1
33181595	Brainstem auditory evoked potentials (BAEP) assessment		TREATS	Abnormal BAEP		MONDO:0010200				1
30026388	Diagnostic whole-exome sequencing		IDENTIFIES	Wilson disease		patient		whole-exome sequencing		1
30026388	Lifestyle counseling		TREATS	NAFLD		Wilson disease		Lifestyle counseling	NAFLD	1
30026388	Treatment		TREATS	Wilson disease		patient	with d-penicillamine	CHEBI:7959		1
30026388	24 h urine copper quantification		CONFIRMS	Wilson disease		patient				1
33662781	monotherapy		TREATS	abnormal alanine transaminase/aspartate transaminase levels		MONDO:0010200		CHEBI:27363		1
33662781	Follow up liver function tests		TREATS	uncontrolled serum liver enzyme levels		MONDO:0010200				1
33662781	Combination treatment		TREATS	uncontrolled serum liver enzyme levels		MONDO:0010200		CHEBI:38161		1
33662781	Serum aminotransferase level measurement		TREATS	abnormal alanine transaminase/aspartate transaminase levels		MONDO:0010200				1
31152642	Immunosuppression treatment		PREVENTS	HP:0006554	Acute Liver Failure	Non-Hodgkin B-cell lymphoma (NHBCL)	with cyclosporine A	cyclosporine A		1
31152642	Anti-neoplastic polychemotherapy treatment		TREATS	HP:0002665	Lymphoma	Non-Hodgkin B-cell lymphoma (NHBCL)		Polychemotherapy	High-grade	1
31152642	r-CHOP protocol		TREATS	high-grade lymphoma		Non-Hodgkin B-cell lymphoma		rituximab and CHOP therapy		1
33541020	drug therapy		TREATS	copper excretion disorders		MONDO:0010200		drug therapy		1
33541020	MAXO:0001175	liver transplantation	TREATS	poor drug response		MONDO:0010200				1
33541020	MAXO:0001175	liver transplantation	TREATS	HP:0006554	acute liver failure	MONDO:0010200		liver transplantation		1
33541020	MAXO:0001001	gene therapy	TREATS	copper excretion disorders		MONDO:0010200				1
31920114	Switching Pharmacological Treatment		TREATS	Liver enzyme fluctuations		MONDO:0010200	with Penicillamine	CHEBI:50868		1
31920114	Switching Pharmacological Treatment		TREATS	Liver enzyme fluctuations		MONDO:0010200	with Trientine	CHEBI:39501		1
31920114	Monitoring Liver Enzymes		TREATS	Liver enzyme fluctuations		MONDO:0010200				1
31920114	Monitoring 24-hour		PREVENTS	complications		Wilson Disease		Urine Copper	longterm complications	1
31920114	Switching Pharmacological Treatment		TREATS	HP:0001919	acute renal failure	MONDO:0010200	with Penicillamine	CHEBI:50868		1
37996345	therapeutic plasma exchange		TREATS	deranged metabolism		acute liver failure		therapeutic plasma exchange		1
37996345	therapeutic plasma exchange		TREATS	encephalopathy		acute liver failure		therapeutic plasma exchange		1
37996345	therapeutic plasma exchange (TPE)		TREATS	coagulopathy		acute liver failure				1
37996345	therapeutic plasma exchange (TPE)		TREATS	worsening liver parameters		acute liver failure		CHEBI:30360		1
37996345	liver transplant		TREATS	HP:0006554	acute liver failure					1
32228506	Phlebotomy treatment		TREATS	T2/T2*GRE-hypointensity		Idiopathic brain calcification	with Vitamin D	CHEBI:27300		1
32228506	Brain-MRI		TREATS	T2/T2*GRE-hypointensity		Idiopathic brain calcification				1
32228506	MAXO:0000571	Brain computed tomography (CT)	TREATS	T2/T2*GRE-hypointensity		Idiopathic brain calcification				1
32228506	DNA sequence analysis		TREATS	Idiopathic brain calcification						1
32228506	Measurement of serum ceruloplasmin and copper, and urinary copper		TREATS	T2/T2*GRE-hypointensity		Idiopathic brain calcification		ceruloplasmin and copper	T2/T2*GRE-hypointensity	1
34047646	Serum ceruloplasmin monitoring		TREATS	HP:0010837	Hypoceruloplasminemia	Silver intoxication		ceruloplasmin		1
34047646	Silver cessation		TREATS	sensory and gait problems		Silver intoxication		Silver cessation		1
34047646	cessation		TREATS	deranged liver function tests		Silver intoxication		CHEBI:30512		1
34047646	Silver cessation		TREATS	distorted acinar architecture		Silver intoxication		Silver cessation		1
34047646	cessation		TREATS	bridging fibrosis		Silver intoxication		CHEBI:30512		1
34047646	Silver cessation		TREATS	lymphocytic infiltrate		Silver intoxication				1
34047646	Silver cessation		TREATS	mineralization over bilateral globus pallidi		Silver intoxication		Silver cessation		1
34047646	Silver cessation		TREATS	HP:0011734	Central adrenal insufficiency	Silver intoxication		Silver cessation		1
34047646	Silver cessation		TREATS	intracellular iron overload		Silver intoxication		Silver cessation		1
34047646	cessation		TREATS	HP:0010837	Hypoceruloplasminemia	Silver intoxication		CHEBI:30512		1
32745371	chelation therapy		TREATS	hepatocellular dysfunction		MONDO:0010200		chelation		1
32745371	chelation therapy		TREATS	HP:0001409	portal hypertension	MONDO:0010200				1
32745371	monotherapy		TREATS	HP:0001392	Liver disease	MONDO:0010200		CHEBI:7959	severe	1
32745371	treatment		TREATS	severe liver disease		MONDO:0010200		D-penicillamine and zinc		1
32745371	MAXO:0001193	upper endoscopy	PREVENTS	complications		MONDO:0010200				1
32745371	therapeutic endoscopic sessions		TREATS	HP:0002040	esophageal varices	MONDO:0010200				1
32745371	prophylaxis		PREVENTS	complications		MONDO:0010200				1
32181965	developing and validating a brain MRI visual rating scale		PREVENTS	T2 hyperintensities		MONDO:0010200				1
32181965	developing and validating a brain MRI visual rating scale		PREVENTS	T2 hypointensities		MONDO:0010200				1
32181965	developing and validating a brain MRI visual rating scale		PREVENTS	HP:0012444	brain atrophy	MONDO:0010200				1
32181965	treatment		TREATS	T2 hyperintensities		MONDO:0010200		anticopper		1
32624691	comparison of liver function		TREATS	Impaired Hepatic Synthesis		Cirrhosis in Wilson Disease				1
32624691	comparison of portal hypertension features		TREATS	wider portal vein diameter		Cirrhosis in Wilson Disease				1
32624691	comparison of portal hypertension features		TREATS	splenomegaly/splenectomy		Cirrhosis in Wilson Disease		portal hypertension features		1
32624691	comparison of hematocytopenia rates		TREATS	Leukopenia		Cirrhosis in Wilson Disease		hematocytopenia rates		1
32624691	comparison of hematocytopenia rates		TREATS	Thrombocytopenia		Cirrhosis in Wilson Disease				1
33097693	Prime editing		TREATS	proliferation		MONDO:0002691		Prime editing		1
33097693	Prime editing		TREATS	mutations		DGAT1-deficiency				1
33097693	Prime editing		TREATS	mutations		MONDO:0010200				1
33097693	Base editing		TREATS	genetic defects		disease (generic, not disease-specific due to lack of detail)		Base editing		1
34286869	examination by a cardiologist		TREATS	HP:0001638	cardiomyopathy	MONDO:0010200				1
34286869	MAXO:0000900	ECG	TREATS	HP:0003115	electrocardiogram (ECG) abnormalities	MONDO:0010200				1
34286869	monitoring of cardiac biomarkers		TREATS	increased levels of troponin		MONDO:0010200				1
34286869	MAXO:0010203	Echocardiography	TREATS	left ventricular (LV) remodeling		MONDO:0010200				1
34286869	Holter monitoring		TREATS	rhythm or conduction abnormalities		MONDO:0010200	24-hours or more			1
34286869	cardiac magnetic resonance imaging		TREATS	HP:0001638	cardiomyopathy	MONDO:0010200				1
28987255	MAXO:0000127	Genetic analysis	TREATS	Mildly abnormal liver tests		MONDO:0005154				1
28987255	MAXO:0000127	Genetic analysis	TREATS	HP:0006554	Acute Liver Failure	MONDO:0005154				1
35706098	Chelation therapy		TREATS	Wilson's disease						1
35706098	Determining 24-hour urinary copper excretion levels		TREATS	Wilson's disease						1
35706098	Monitoring exchangeable copper levels		TREATS	Wilson's disease						1
29050651	MAXO:0000526	Clinical examination	TREATS	HP:0001337	Tremor	MONDO:0005395				1
29050651	MAXO:0000526	Clinical examination	TREATS	HP:0002072	Chorea	MONDO:0005395				1
29050651	MAXO:0000526	Clinical examination	TREATS	HP:0001332	Dystonia	MONDO:0005395				1
29050651	MAXO:0000526	Clinical examination	TREATS	HP:0100033	Tics	MONDO:0005395				1
29050651	MAXO:0000526	Clinical examination	TREATS	HP:0001336	Myoclonus	MONDO:0005395				1
29050651	Symptomatic therapeutic management		TREATS	HP:0001337	Tremor	MONDO:0005395				1
29050651	Symptomatic therapeutic management		TREATS	HP:0002072	Chorea	MONDO:0005395				1
29050651	Symptomatic therapeutic management		TREATS	HP:0001332	Dystonia	MONDO:0005395				1
29050651	Symptomatic therapeutic management		TREATS	HP:0100033	Tics	MONDO:0005395				1
29050651	Symptomatic therapeutic management		TREATS	HP:0001336	Myoclonus	MONDO:0005395				1
29050651	Prescription		TREATS	Tremor		Movement disorders		specific oral drugs		1
29050651	Prescription		TREATS	Chorea		Movement disorders		specific oral drugs		1
29050651	Prescription		TREATS	HP:0001332	Dystonia	MONDO:0005395		specific oral drugs		1
29050651	Prescription		TREATS	Tics		Movement disorders		specific oral drugs		1
29050651	Prescription		TREATS	HP:0001336	Myoclonus	MONDO:0005395	specific	specific oral drugs		1
29050651	Radiosurgery		TREATS	HP:0001337	Tremor	MONDO:0005395				1
29050651	MAXO:0000943	Deep brain stimulation	TREATS	HP:0001337	Tremor	MONDO:0005395				1
29050651	MAXO:0000943	Deep brain stimulation	TREATS	HP:0007325	Generalized dystonia	MONDO:0005395				1
30893721	treatment		TREATS	neurological symptoms		MONDO:0010200		CHEBI:50868		1
30893721	treatment		TREATS	HP:0001410	Hepatic dysfunction	MONDO:0010200		CHEBI:50868		1
30893721	treatment		TREATS	neurological symptoms		MONDO:0010200		CHEBI:29708		1
30893721	treatment		TREATS	HP:0001410	Hepatic dysfunction	MONDO:0010200		CHEBI:29708		1
30893721	treatment		TREATS	HP:0002910	elevated transaminases	MONDO:0010200		CHEBI:50868		1
30893721	treatment		TREATS	HP:0002910	elevated transaminases	MONDO:0010200		CHEBI:29708		1
30893721	treatment (with copper)		INCREASES	urinary copper		MONDO:0010200		CHEBI:50868		1
30693797	Copper chelation therapy		TREATS	severe liver damage		MONDO:0010200		Copper chelation therapy		1
