Citation	Subject	Subject Label	Non grounded Subject	Potential MAXO	Predicate	Object	Object Label	Non grounded Object	Potential HP	Qualifier	Qualifier Label	Non grounded Qualifier	Potential MONDO	Subject Qualifier	Subject Extension	Object Extension	Count
23179487			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats	hp:0000907	anterior rib cupping		[]			ada-deficiency scids	[('MONDO:0004975', 'ADA'), ('MONDO:0007088', 'SCID')]	with adenosine deaminase	adenosine deaminase		1
19776764	maxo:0000747	allogenic or autologous hematopoietic stem cell transplantation (hsct) with gene therapy		[]	treats			primary immunodeficiencies (pid)	[]			null	[]	null	null	null	1
19776764	maxo:0001001	gene therapy		[]	treats			primary immunodeficiencies	[]	mondo:0000922	primary immunodeficiencies (pid)		[]				1
19776764			pre-conditioning with chemotherapy	[('MAXO:0000647', 'chemotherapy')]	prevents			graft-versus-host disease	[]	mondo:0000922	primary immunodeficiencies (pid)		[]		chemotherapy		1
19776764			detailed characterization of retroviral vector integration profiles	[]	prevents			adverse events	[]	mondo:0000922	primary immunodeficiencies (pid)		[]		retroviral vector		1
19776764			design of self-inactivating retroviral and lentiviral vectors	[]	prevents			adverse events	[]	mondo:0000922	primary immunodeficiencies (pid)		[]		gene therapy		1
31812707			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			severe immunodeficiency	[('HP:0002721', 'Immunodeficiency'), ('HP:0012828', 'Severe')]	mondo:0007064	adenosine deaminase deficiency		[]		enzyme replacement therapy		1
31812707			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			very low lymphocyte counts	[]	mondo:0007064	adenosine deaminase deficiency		[]		enzyme replacement therapy		1
31812707			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			impaired t cell function	[('HP:0005435', 'Impaired T cell function'), ('HP:0005435', 'Impaired T cell function')]	mondo:0007064	adenosine deaminase deficiency		[]		enzyme replacement therapy (ert)		1
25875699			stem cell gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			lack of functional ada enzyme	[]			adenosine deaminase-deficiency	[('MONDO:0004975', 'AD'), ('MONDO:0007088', 'AD')]	with gamma-retroviral vector gcsapm-ada	gamma-retroviral vector gcsapm-ada		1
25875699			stem cell gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			compromised immunity	[]			adenosine deaminase-deficiency	[('MONDO:0004975', 'AD'), ('MONDO:0007088', 'AD')]		stem cell gene therapy		1
25875699			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	prevents			compromised immunity	[]			adenosine deaminase-deficiency	[('MONDO:0004975', 'AD'), ('MONDO:0007088', 'AD')]		enzyme replacement therapy		1
23280131			tandem mass spectrometry analysis of dried blood spots	[('MAXO:0009070', 'SPECT')]	treats			progressive immunodeficiency	[('HP:0002721', 'Immunodeficiency'), ('HP:0003676', 'Progressive')]			late-onset adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]				1
23280131			real-time pcr quantification of trecs	[]	treats			progressive immunodeficiency	[('HP:0002721', 'Immunodeficiency'), ('HP:0003676', 'Progressive')]			late-onset adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]				1
35914665			newborn screening (nbs)	[]	prevents			complications of the disease	[]	mondo:0007064	adenosine deaminase deficiency		[]		t cell receptor excision circles (trec)		1
35914665			tandem mass spectroscopy screening	[('MAXO:0009070', 'SPECT')]	prevents			complications of the disease	[]	mondo:0007064	adenosine deaminase deficiency		[]				1
35914665			dried blood spot nbs	[]	prevents			complications of the disease	[]	mondo:0007064	adenosine deaminase deficiency		[]				1
35914665			biochemical and genetic testing	[('MAXO:0000127', 'genetic testing')]	treats			adenosine deaminase deficiency	[]				[]				1
27056559	maxo:0001001	gene therapy		[]	treats			primary immune deficiencies	[]				[]				1
27056559			autologous transplant	[]	treats			primary immune deficiencies	[]				[]				1
27056559			stem cell culturing techniques	[]	treats			primary immune deficiencies	[]				[]				1
27056559			site-specific genome editing	[]	treats			primary immune deficiencies	[]				[]				1
9045870			inhibition of adenosine deaminase	[]	prevents			adenosine accumulation	[]			ada-deficient severe combined immunodeficiency	[('MONDO:0021094', 'severe combined immunodeficiency'), ('MONDO:0015974', 'severe combined immunodeficiency')]		chebi:27834		1
9045870			elevated adenosine levels	[]	cause			thymocyte apoptosis	[]			ada-deficient severe combined immunodeficiency	[('MONDO:0021094', 'severe combined immunodeficiency'), ('MONDO:0015974', 'severe combined immunodeficiency')]		chebi:16335		1
21271505			enzyme replacement	[]	treats	hp:0002904	hyperbilirubinemia		[]	mondo:0007064	adenosine deaminase deficiency		[]	with pegylated ada	pegylated ada		1
21271505	maxo:0010030	bone marrow transplantation		[]	prevents			rapid fatal hepatic failure	[('HP:0001370', 'Hepatic failure'), ('HP:0001399', 'RA')]	mondo:0007064	adenosine deaminase deficiency		[]				1
21271505			gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			severe combined immunodeficiency	[('HP:0002721', 'Severe combined immunodeficiency'), ('HP:0004430', 'Combined immunodeficiency')]			ada-scid	[('MONDO:0004975', 'ADA-SCID'), ('MONDO:0007088', 'AD')]				1
20534204	maxo:0001001	gene therapy		[]	treats			deficient immune function	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
20534204	maxo:0001001	gene therapy		[]	treats			high concentration of toxic metabolites	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		gene therapy		1
20534204			enzyme-replacement therapy	[('MAXO:0001298', 'therapy')]	prevents			deficient immune function	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]	with adenosine deaminase	adenosine deaminase		1
9414266	maxo:0001001	gene therapy		[]	treats			marginal ada enzyme activity	[]	mondo:0015974	severe combined immunodeficiency (scid) from adenosine deaminase (ada) deficiency; insulin dependent diabetes mellitus (iddm)		[]	with	human ada cdna		1
9414266	maxo:0001001	gene therapy		[]	treats			low t-lymphocyte counts	[]	mondo:0015974	severe combined immunodeficiency (scid) from adenosine deaminase (ada) deficiency; insulin dependent diabetes mellitus (iddm)		[]	with	human ada cdna		1
9414266	maxo:0001001	gene therapy		[]	treats			impaired immune function	[]	mondo:0015974	severe combined immunodeficiency (scid) from adenosine deaminase (ada) deficiency; insulin dependent diabetes mellitus (iddm)		[]	with	human ada cdna		1
19638621			haematopoietic stem cell transplantation	[('MAXO:0000068', 'transplantation')]	treats			severe combined immunodeficiency	[('HP:0002721', 'Severe combined immunodeficiency'), ('HP:0004430', 'Combined immunodeficiency')]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]		haematopoietic stem cell transplantation		1
19638621			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]	with	pegylated bovine ada		1
19638621			autologous haematopoietic stem cell gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			severe combined immunodeficiency	[('HP:0002721', 'Severe combined immunodeficiency'), ('HP:0004430', 'Combined immunodeficiency')]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]	autologous	haematopoietic stem cell gene therapy		1
19638621			matched sibling donor transplants	[]	treats			severe combined immunodeficiency	[('HP:0002721', 'Severe combined immunodeficiency'), ('HP:0004430', 'Combined immunodeficiency')]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]		adenosine deaminase deficiency		1
19638621			mismatched parental donor transplants	[]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]				1
17185467	maxo:0000747	allogenic or autologous hematopoietic stem cell transplantation (hsct) with gene therapy		[]	treats	hp:0002721	immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]				1
17185467			hematopoietic stem cell transplantation	[('MAXO:0000068', 'hematopoietic stem cell transplantation'), ('MAXO:0000747', 'transplantation')]	fails to control			cns complications	[]	mondo:0007064	adenosine deaminase deficiency		[]		hematopoietic stem cell transplantation	cns complications	1
20493400			gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			immunologic impairment	[]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]		gene therapy		1
20493400	maxo:0001001	gene therapy		[]	treats			metabolic abnormalities	[]	mondo:0007064	adenosine deaminase deficiency		[]		gene therapy	metabolic abnormalities	1
20493400			allogeneic bone marrow transplant	[]	treats			immunologic impairment	[]	mondo:0007064	adenosine deaminase deficiency		[]				1
20493400			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			metabolic abnormalities	[]	mondo:0007064	adenosine deaminase deficiency		[]				1
20493400	maxo:0000757	infusion		[]	treats			immunologic impairment	[]	mondo:0007064	adenosine deaminase deficiency		[]		autologous hematopoietic stem cells corrected ex vivo by retroviral vectors		1
20493400			low-intensity conditioning regimen	[('MAXO:0000750', 'conditioning regimen')]	treats			immunologic impairment	[]	mondo:0007064	adenosine deaminase deficiency		[]		low-intensity conditioning regimen		1
17765813			enzyme replacement	[]	treats			severe immunodeficiency	[('HP:0002721', 'Immunodeficiency'), ('HP:0012828', 'Severe')]	mondo:0007064	adenosine deaminase deficiency		[]		enzyme replacement		1
17765813			allogeneic bone marrow transplantation	[('MAXO:0000068', 'bone marrow transplantation'), ('MAXO:0010030', 'transplantation')]	treats			severe immunodeficiency	[('HP:0002721', 'Immunodeficiency'), ('HP:0012828', 'Severe')]	mondo:0007064	adenosine deaminase deficiency		[]				1
17765813			computed tomographic scans	[]	treats			volume loss in brain	[]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]		computed tomographic scans		1
17765813			cranial mri	[]	treats			abnormalities of basal ganglia and thalamus	[]	mondo:0007064	adenosine deaminase deficiency		[]				1
17765813			detailed neurologic and neuroimaging evaluation	[]	treats	hp:0000707	neurologic abnormalities		[]	mondo:0007064	adenosine deaminase deficiency		[]				1
10886203			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]	with polyethylene glycol-conjugated adenosine deaminase	polyethylene glycol-conjugated adenosine deaminase		1
10886203			entrapment within human energy-replete carrier erythrocytes using a hypo-osmotic dialysis procedure	[('MAXO:0000601', 'dialysis')]	prevents			severe combined immunodeficiency	[('HP:0002721', 'Severe combined immunodeficiency'), ('HP:0004430', 'Combined immunodeficiency')]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]		adenosine deaminase deficiency		1
36736952			newborn screening	[]	prevents			infections	[]	mondo:0007064	adenosine deaminase deficiency		[]				1
36736952			enzyme replacement therapy (ert)	[('MAXO:0001298', 'therapy')]	treats			infections	[]	mondo:0007064	adenosine deaminase deficiency		[]		enzyme replacement therapy		1
36736952			allogeneic hematopoietic cell transplantation	[('MAXO:0000068', 'transplantation')]	treats			infections	[]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]		allogeneic hematopoietic cell transplantation		1
36736952			autologous ada gene therapy with nonmyeloablative conditioning and ert withdrawal	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			infections	[]	mondo:0007064	adenosine deaminase deficiency		[]	autologous	ada gene therapy		1
36736952			hematopoietic cell transplantation	[('MAXO:0000068', 'transplantation')]	treats			infections	[]	mondo:0007064	adenosine deaminase deficiency		[]	using hla-mismatched family-related donors	hematopoietic cell transplantation		1
36736952			hematopoietic cell transplantation	[('MAXO:0000068', 'transplantation')]	treats			infections	[]	mondo:0007064	adenosine deaminase deficiency		[]	after reduced-intensity conditioning	hla-matched unrelated donors		1
17300989			hematopoietic stem cell transplantation	[('MAXO:0000068', 'hematopoietic stem cell transplantation'), ('MAXO:0000747', 'transplantation')]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]		hematopoietic stem cell		1
17300989			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]	with peg-ada	peg-ada		1
17300989			immunoglobulin replacement	[]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]		immunoglobulin replacement		1
17586199			replacement	[]	treats			metabolic abnormalities	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		polyethylene glycol-linked ada		1
17586199			replacement	[]	prevents			further deterioration of cellular immunity	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		polyethylene glycol-linked ada		1
17721875			use of genetically corrected hematopoietic stem cells	[]	treats			adenosine deaminase deficiency	[]	mondo:0007064	adenosine deaminase deficiency		[]		genetically corrected hematopoietic stem cells		1
17721875			use of oncolytic adenoviruses	[]	treats	hp:0002664	cancer		[]	mondo:0004992	cancer		[]		oncolytic adenoviruses		1
17721875			use of targeted t cells	[]	treats	hp:0002664	cancer		[]	mondo:0004992	cancer		[]		targeted t cells		1
17721875			clinical gene therapy trials	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats	hp:0012125	prostate cancer		[]	mondo:0008315	prostate cancer		[]		gene therapy		1
30918508			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats	hp:0000365	hearing impairment		[]	mondo:0007064	adenosine deaminase deficiency		[]	with polyethylene glycol conjugated ada	polyethylene glycol conjugated ada		1
30918508			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			abnormal hearing thresholds at low and medium tone frequencies	[('HP:0000364', 'Abnormal hearing')]	mondo:0007064	adenosine deaminase deficiency		[]	with polyethylene glycol conjugated ada	polyethylene glycol conjugated ada		1
30918508			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			damage to cochlear hair cells	[]	mondo:0007064	adenosine deaminase deficiency		[]	with polyethylene glycol conjugated ada	polyethylene glycol conjugated ada		1
30918508			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			progressive immune abnormalities	[('HP:0003676', 'Progressive')]	mondo:0007064	adenosine deaminase deficiency		[]	with polyethylene glycol conjugated ada	polyethylene glycol conjugated ada		1
26122173			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			immune dysfunction	[]	mondo:0007064	adenosine deaminase deficiency		[]		enzyme replacement therapy		1
12901330			stem cell manipulation	[]	treats			primary immunodeficiencies	[]				[]				1
38033164			gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			pan-lymphopenia	[('HP:0001888', 'Lymphopenia')]			severe combined immune deficiency due to adenosine deaminase deficiency (ada scid)	[('MONDO:0002125', 'adenosine deaminase deficiency'), ('MONDO:0004975', 'SE')]	with a normal human ada gene added to autologous hematopoietic stem cells (hsc)	a normal human ada gene		1
38033164			gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			accumulated	[]			severe combined immune deficiency due to adenosine deaminase deficiency (ada scid)	[('MONDO:0002125', 'adenosine deaminase deficiency'), ('MONDO:0004975', 'SE')]	with a normal human ada gene added to autologous hematopoietic stem cells (hsc)	ada gene	cytotoxic adenine metabolites	1
12196037			allogeneic bone marrow transplantation	[('MAXO:0000068', 'bone marrow transplantation'), ('MAXO:0010030', 'transplantation')]	treats			incomplete restoration of b cell function	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		allogeneic bone marrow transplantation (bmt)		1
12196037			genetic correction of peripheral t lymphocytes	[]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
12196037			haematopoietic stem cell (hsc) correction	[]	treats	hp:0004430	severe combined immunodeficiency		[]				[]		retrovirally mediated gene transfer		1
12196037			gene therapy trial	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0010315	x-linked scid		[]				1
12196037			allogeneic bone marrow transplantation	[('MAXO:0000068', 'bone marrow transplantation'), ('MAXO:0010030', 'transplantation')]	prevents			severe complications such as graft-versus-host disease	[('HP:0012828', 'Severe'), ('HP:0012828', 'Severe')]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
10202239	maxo:0001001	gene therapy		[]	treats			severe combined immunodeficiency caused by adenosine deaminase deficiency	[('HP:0002721', 'Immunodeficiency'), ('HP:0004430', 'Severe combined immunodeficiency')]	mondo:0015974	severe combined immunodeficiency (scid)		[]		gene therapy		1
10202239			t cell-directed gene transfer	[]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		t cell-directed gene transfer		1
10202239			gene transfer to hematopoietic stem cells	[]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0015974	severe combined immunodeficiency (scid)		[]	retroviral-mediated	retroviral		1
21624615	maxo:0001001	gene therapy		[]	treats			underlying t-cell immunodeficiency	[('HP:0002721', 'Immunodeficiency')]	mondo:0015974	severe combined immunodeficiency (scid)		[]		gene therapy		1
21624615	maxo:0001001	gene therapy		[]	prevents	hp:0001909	leukemia		[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		gene therapy		1
10082448			polymerase chain-reaction technique	[]	prevents			graft failure	[]	mondo:0013730	graft-versus-host disease		[]		polymerase chain-reaction technique		1
10082448			immunomagnetically isolated leukocyte populations assay	[]	prevents			engraftment failure	[]	mondo:0013730	graft-versus-host disease		[]				1
10082448			polymerase chain-reaction technique	[]	prevents			secondary lymphoma	[('HP:0002665', 'Lymphoma')]	mondo:0013730	graft-versus-host disease		[]				1
10082448			polymerase chain-reaction technique	[]	prevents			relapse	[]	mondo:0013730	graft-versus-host disease		[]		polymerase chain-reaction technique		1
10082448			immunomagnetically isolated leukocyte populations assay	[]	prevents			mixed chimerism	[('HP:0001658', 'MI')]	mondo:0013730	graft-versus-host disease		[]				1
15766024			monitoring of growth, diet, personal hygiene, and life habits	[('MAXO:0000088', 'diet')]	prevents			infections	[]			primary immune defects	[('MONDO:0008568', 'defect'), ('MONDO:0020122', 'IMM')]				1
15766024			prevention	[]	prevents			infections	[]			primary immune defects	[('MONDO:0008568', 'defect'), ('MONDO:0020122', 'IMM')]				1
15766024			early detection	[]	treats			infections	[]			primary immune defects	[('MONDO:0008568', 'defect'), ('MONDO:0020122', 'IMM')]				1
15766024			treatment of infections	[]	treats			infections	[]			primary immune defects	[('MONDO:0008568', 'defect'), ('MONDO:0020122', 'IMM')]				1
15766024			immunoglobulin substitution	[]	treats			antibody defects	[]			primary immune defects	[('MONDO:0008568', 'defect'), ('MONDO:0020122', 'IMM')]	with immunoglobulin	immunoglobulin		1
15766024			enzyme replacement	[]	treats			adenosine deaminase defect	[]			primary immune defects	[('MONDO:0008568', 'defect'), ('MONDO:0020122', 'IMM')]	with adenosine deaminase	adenosine deaminase		1
15766024	maxo:0010030	bone marrow transplantation		[]	treats			numerous primary immune defects	[]			primary immune defects	[('MONDO:0008568', 'defect'), ('MONDO:0020122', 'IMM')]				1
15766024	maxo:0001001	gene therapy		[]	treats			severe combined immunodeficiency on the x-chromosome (x-scid), adenosine deaminase deficiency (ada deficiency)	[('HP:0002721', 'Immunodeficiency'), ('HP:0004430', 'Severe combined immunodeficiency')]			primary immune defects	[('MONDO:0008568', 'defect'), ('MONDO:0020122', 'IMM')]		gene therapy		1
23566838			ex-vivo transfer	[]	treats			pids	[]				[]		therapeutic transgene		1
23566838			autologous hematopoietic stem cell transplantation	[('MAXO:0000068', 'hematopoietic stem cell transplantation'), ('MAXO:0000747', 'transplantation')]	treats			pids	[]				[]				1
23566838			conditioning	[]	treats			pids	[]				[]				1
23566838			pre-clinical investigation	[]	prevents			malignant outcomes	[]			pids	[('MONDO:0000922', 'PID')]		pre-clinical investigation		1
29690908			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			persistent infection	[]	mondo:0007064	adenosine deaminase deficiency		[]		enzyme replacement therapy		1
29690908			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			pulmonary insufficiency	[('HP:0010444', 'Pulmonary insufficiency')]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]		enzyme replacement therapy		1
29690908			hematopoietic stem cell transplant	[]	treats			persistent infection	[]	mondo:0007064	adenosine deaminase deficiency		[]				1
29690908			hematopoietic stem cell transplant	[]	treats	hp:0010444	pulmonary insufficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]		hematopoietic stem cell transplant		1
29690908			gene addition techniques	[]	treats			persistent infection	[]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]		gene addition techniques		1
29690908			gene addition techniques	[]	treats	hp:0010444	pulmonary insufficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]				1
16752313			hematopoietic stem cell therapy	[('MAXO:0000016', 'cell therapy'), ('MAXO:0001298', 'therapy')]	treats			ada-scid	[]				[]	with adenosine deaminase	adenosine deaminase		1
27763769			stem cell transplantation	[('MAXO:0000068', 'transplantation')]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]				1
27763769	maxo:0001001	gene therapy		[]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]				1
27763769			strimvelis	[]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]	with strimvelis	strimvelis		1
12820000			excision of subcutaneous nodule	[('MAXO:0000447', 'excision')]	treats			small subcutaneous nodule	[('HP:0001482', 'Subcutaneous nodule')]			giant-cell fibroblastoma	[('MONDO:0015687', 'CEL')]				1
10845921			investigation of mechanisms of adenosine effects on murine thymocytes	[('MAXO:0000775', 'EFF')]	treats			t-cell depletion	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		chebi:16335		1
10845921			induction of apoptosis	[]	treats			accumulation of intracellular and extracellular adenosine	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]	with adenosine	chebi:16335		1
10845921			inhibition of t-cell receptor (tcr)-induced activation	[]	treats			t-cell depletion	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
22622038			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			autoimmune complications	[]	mondo:0007064	adenosine deaminase deficiency		[]		enzyme replacement therapy	autoimmune complications	1
22622038			bone marrow transplant	[]	treats			autoantibody production	[]	mondo:0007064	adenosine deaminase deficiency		[]				1
22622038	maxo:0001001	gene therapy		[]	treats			autoantibody production	[]	mondo:0007064	adenosine deaminase deficiency		[]	hsc	hsc-gt		1
22622038	maxo:0001001	gene therapy		[]	treats			anti-nuclear antibodies (anas)	[]	mondo:0007064	adenosine deaminase deficiency		[]	hsc	hsc-gt		1
23618815			approval	[]	treats			gene therapy-related diseases	[]				[]		glybera		1
23618815			gene therapy trials	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			gene therapy-related diseases	[]				[]				1
23618815			development of gene transfer vectors	[]	treats			gene therapy-related diseases	[]				[]		gene transfer vectors		1
22409989			bronchoalveolar lavage (bal)	[('MAXO:0000460', 'lavage')]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0001437	pulmonary alveolar proteinosis (pap)		[]				1
22409989	maxo:0000380	lung biopsy		[]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0001437	pulmonary alveolar proteinosis (pap)		[]				1
22409989			enzyme replacement	[]	treats			homogeneous granular eosinophilic material in alveolar spaces	[]	mondo:0001437	pulmonary alveolar proteinosis (pap)		[]	with adenosine deaminase (ada) coupled to polyethylene glycol	chebi:39048		1
22409989			allogeneic hematopoietic stem cell transplantation	[('MAXO:0000068', 'allogeneic hematopoietic stem cell transplantation'), ('MAXO:0000747', 'hematopoietic stem cell transplantation')]	treats			homogeneous granular eosinophilic material in alveolar spaces	[]			pulmonary alveolar proteinosis	[('MONDO:0001437', 'pulmonary alveolar proteinosis'), ('MONDO:0001437', 'pulmonary alveolar proteinosis')]		hematopoietic stem cell	alveolar	1
